STATION,NAME,DATE,PRCP,SNWD,lat,long,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/7/2018,0.4,5,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/8/2018,0.3,4,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/9/2018,0.7,9,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/10/2018,0.9,14,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/11/2018,0,12,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/12/2018,0,10,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/13/2018,0,10,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/14/2018,0,9,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/15/2018,0,9,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/16/2018,0,8,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/17/2018,0,7,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/18/2018,0,7,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/19/2018,0,7,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/20/2018,0.1,5,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/21/2018,0,4,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/22/2018,0.2,4,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/23/2018,0.1,4,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/24/2018,0.1,3,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/25/2018,0,4,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/26/2018,0,3,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/27/2018,0,3,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/28/2018,0,2,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/29/2018,0,2,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/30/2018,0.2,3,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/31/2018,0.1,3,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/1/2018,0.4,5,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/2/2018,0.3,4,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/3/2018,0.1,5,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/4/2018,0.2,6,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/5/2018,0,5,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/6/2018,0,5,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/7/2018,0,5,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/8/2018,0,5,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/9/2018,0,5,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/10/2018,0,5,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/11/2018,0.2,7,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/12/2018,0,7,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/13/2018,0.1,8,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/14/2018,0,7,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/15/2018,0,7,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/16/2018,0,7,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/17/2018,0.1,8,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/18/2018,0,8,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/19/2018,0,7,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/20/2018,0,7,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/21/2018,0,7,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/22/2018,0.4,12,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/23/2018,0.5,15,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/24/2018,1,22,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/25/2018,0,20,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/26/2018,0,19,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/27/2018,0,17,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/28/2018,0.2,18,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/29/2018,0.9,26,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/30/2018,1,33,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/1/2018,0,34,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/2/2018,0.2,36,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/3/2018,0.3,36,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/4/2018,0,33,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/5/2018,0,31,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/6/2018,0,30,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/7/2018,0,28,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/8/2018,0,28,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/9/2018,0,27,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/10/2018,0,27,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/11/2018,0.1,26,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/12/2018,1.1,34,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/13/2018,0,32,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/14/2018,0,31,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/15/2018,0,31,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/16/2018,0,30,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/17/2018,0,28,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/18/2018,0,28,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/19/2018,0,29,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/20/2018,0,29,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/21/2018,0.6,34,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/22/2018,0,33,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/23/2018,0,32,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/24/2018,0.2,33,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/25/2018,0.2,35,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/26/2018,0.3,37,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/27/2018,0,40,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/28/2018,0.3,39,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/29/2018,0.1,38,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/30/2018,0.3,43,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/31/2018,0,43,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/1/2019,0,41,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/2/2019,0.1,39,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/3/2019,0,38,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/4/2019,0,36,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/5/2019,0,36,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/6/2019,1.2,52,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/7/2019,0.6,56,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/8/2019,0,54,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/9/2019,0,51,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/10/2019,0.1,50,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/11/2019,0,49,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/12/2019,0,48,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/13/2019,0,47,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/14/2019,0,47,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/15/2019,0.1,48,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/16/2019,0.5,54,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/17/2019,2,70,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/18/2019,0.8,71,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/19/2019,0.4,68,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/20/2019,0,68,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/21/2019,1.6,89,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/22/2019,0,85,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/23/2019,0.7,88,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/24/2019,0,85,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/25/2019,0,82,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/26/2019,0,80,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/27/2019,0,78,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/28/2019,0,76,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/29/2019,0,74,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/30/2019,0,74,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/31/2019,0,72,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/1/2019,0,71,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/2/2019,0.2,69,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/3/2019,1.5,83,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/4/2019,0.6,89,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/5/2019,1.6,105,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/6/2019,1,108,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/7/2019,0,104,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/8/2019,0,101,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/9/2019,0.5,107,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/10/2019,1,118,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/11/2019,0,110,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/12/2019,0,100,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/13/2019,0.7,105,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/14/2019,1.2,109,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/15/2019,0.9,113,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/16/2019,0,111,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/17/2019,0.2,112,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/18/2019,0,111,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/19/2019,0.2,111,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/20/2019,0,108,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/21/2019,0.3,106,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/22/2019,0,107,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/23/2019,0,105,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/24/2019,0,104,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/25/2019,0,101,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/26/2019,0,100,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/27/2019,0,100,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/28/2019,0.2,102,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/1/2019,0,102,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/2/2019,0.5,104,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/3/2019,0.4,105,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/4/2019,0,102,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/5/2019,0.7,106,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/6/2019,1.6,112,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/7/2019,0.6,116,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/8/2019,1.1,125,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/9/2019,0.1,125,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/10/2019,0.2,126,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/11/2019,0.1,121,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/12/2019,0,117,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/13/2019,1.4,130,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/14/2019,0,128,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/15/2019,0,124,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/16/2019,0,122,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/17/2019,0,120,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/18/2019,0,118,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/19/2019,0,115,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/20/2019,0,114,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/21/2019,0.6,118,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/22/2019,0.1,117,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/23/2019,0.3,119,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/24/2019,0.8,123,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/25/2019,0,120,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/26/2019,0,118,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/27/2019,0,116,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/28/2019,0.4,120,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/29/2019,1.1,130,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/30/2019,0,125,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/31/2019,0,123,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/1/2019,0.1,120,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/2/2019,0.2,121,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/3/2019,0.2,120,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/4/2019,0.1,118,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/5/2019,0,115,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/6/2019,0.1,114,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/7/2019,0,114,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/8/2019,0,111,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/9/2019,1.5,121,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/10/2019,1.4,132,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/11/2019,0.2,133,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/12/2019,0.3,135,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/13/2019,0,133,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/14/2019,0.1,130,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/15/2019,0.7,135,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/16/2019,1.2,140,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/17/2019,0,132,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/18/2019,0,128,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/19/2019,0,124,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/20/2019,0.4,121,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/21/2019,0.3,121,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/22/2019,0,118,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/23/2019,0,115,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/24/2019,0.3,112,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/25/2019,0,108,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/26/2019,0.5,108,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/27/2019,0,105,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/28/2019,0,105,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/29/2019,0.1,101,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/30/2019,0.5,104,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/1/2019,0.3,107,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/2/2019,0,104,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/3/2019,0,103,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/4/2019,0,100,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/5/2019,0,98,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/6/2019,0,96,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/7/2019,0.5,95,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/8/2019,0.5,98,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/9/2019,0.1,97,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/10/2019,0,96,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/11/2019,0,92,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/12/2019,0,89,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/13/2019,0,85,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/14/2019,0,83,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/15/2019,0,78,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/16/2019,0.7,78,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/17/2019,0.9,82,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/18/2019,0.3,82,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/19/2019,0.4,86,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/20/2019,0.3,82,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/21/2019,0.6,86,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/22/2019,0.5,88,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/23/2019,0.6,93,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/24/2019,0.8,94,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/25/2019,0,92,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/26/2019,0.2,89,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/27/2019,0.3,92,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/28/2019,0,88,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/29/2019,0,87,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/30/2019,0.2,85,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",5/31/2019,0.2,82,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/1/2019,0.3,79,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/2/2019,0,77,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/3/2019,0,73,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/4/2019,0.3,71,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/5/2019,0,66,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/6/2019,0.3,62,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/7/2019,0,59,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/8/2019,0,56,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/9/2019,0,53,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/10/2019,0,51,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/11/2019,0,47,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/12/2019,0,43,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/13/2019,0.2,41,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/14/2019,0,37,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/15/2019,0,34,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/16/2019,0.1,32,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/17/2019,0,30,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/18/2019,0,26,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/19/2019,0,23,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/20/2019,0,21,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/21/2019,0.1,18,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/22/2019,0,16,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/23/2019,0,12,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/24/2019,0,10,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/25/2019,0,6,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/26/2019,0,2,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/27/2019,0,1,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/28/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/29/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",6/30/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/1/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/2/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/3/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/4/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/5/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/6/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/7/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/8/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/9/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/10/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/11/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/12/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/13/2019,0,0,40.580755,-111.657296,,,,,
